"gamma"	"tau"	"n2"	"n1"	"loadings"	"varw"	"ASR"	"Pwr"	"cr"	"secr"	"biascr"	"RBcr"	"RSEBcr"	"MSEcr"
"82"	0	0.25	100	10	3	1	0.999	0.047	0.005394	0.181393	0.005394	NA	0.00519340265594361	0.0325933983030671
"118"	0	0.25	100	10	1	2	0.996	0.035	-0.007743	0.180312	-0.007743	NA	0.0496858612304569	0.0295673283743253
"154"	0	0.25	100	10	2	2	0.996	0.056	-0.006317	0.181125	-0.006317	NA	-0.0182283108876158	0.0340756907862973
"190"	0	0.25	100	10	3	2	0.994	0.055	0.008031	0.181872	0.008031	NA	-0.00991041416389327	0.033807419922962
"28"	0	0.25	100	20	1	1	1	0.052	-0.001021	0.160947	-0.001021	NA	0.00093802604287316	0.025856450407967
"64"	0	0.25	100	20	2	1	1	0.044	0.002218	0.161722	0.002218	NA	0.0172019962167284	0.0252818188993754
"100"	0	0.25	100	20	3	1	1	0.045	0.006058	0.162135	0.006058	NA	0.0189038268343818	0.025358067368004
"136"	0	0.25	100	20	1	2	1	0.051	-0.009641	0.16131	-0.009641	NA	-0.0392375195538946	0.0282826527038228
"172"	0	0.25	100	20	2	2	1	0.064	-0.00224	0.161681	-0.00224	NA	-0.0392950913077687	0.0283279329153153
"208"	0	0.25	100	20	3	2	1	0.053	0.011419	0.161861	0.011419	NA	0.0161446494259989	0.0255034840905295
"16"	0	0.25	200	10	1	1	1	0.051	0.001492	0.128144	0.001492	NA	-0.00665600245886338	0.0166439076816176
"52"	0	0.25	200	10	2	1	1	0.052	-0.000537	0.128894	-0.000537	NA	-0.00452208959432659	0.0167652339455766
"88"	0	0.25	200	10	3	1	1	0.05	-0.004747	0.129186	-0.004747	NA	0.0154116727929068	0.0162087972632543
"124"	0	0.25	200	10	1	2	1	0.059	-0.001909	0.128175	-0.001909	NA	-0.0389400350843877	0.0177907661218408
"160"	0	0.25	200	10	2	2	1	0.047	0.011739	0.128196	0.011739	NA	-0.00571555168304115	0.0167615026985776
"196"	0	0.25	200	10	3	2	1	0.048	0.004141	0.129341	0.004141	NA	-0.00196714849288398	0.0168122541062252
"34"	0	0.25	200	20	1	1	1	0.057	0.00213	0.114477	0.00213	NA	-0.00327929784057773	0.0131958953584585
"70"	0	0.25	200	20	2	1	1	0.036	0.000101	0.114779	0.000101	NA	0.0457668183977182	0.0120463513411401
"106"	0	0.25	200	20	3	1	1	0.058	-0.002194	0.115086	-0.002194	NA	-0.0347820186504028	0.0142213625489129
"142"	0	0.25	200	20	1	2	1	0.046	-0.00034	0.114573	-0.00034	NA	0.0205140192963812	0.0126046445289289
"178"	0	0.25	200	20	2	2	1	0.047	-0.004581	0.114867	-0.004581	NA	-0.0101403393512962	0.0134871311455846
"214"	0	0.25	200	20	3	2	1	0.042	-0.004396	0.115156	-0.004396	NA	0.00740239900167629	0.0130860627379219
